date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:48:45	25693/25693	---M--	200	added ('OK')	text/html	date:Sun,%2029%20Jun%202025%2019:48:39%20GMT	https://fbswiki.org/wiki/index.php/Examples	/Users/lukaswoodtli/Development/control-systems/books/Feedback%20Systems:%20An%20Introduction%20for%20Scientists%20and%20Engineers%20-%20Murray%20-%20Astr%c3%b6m/fbswiki.org/wiki/index.php/Examples.html	(from https://fbswiki.org/wiki/index.php/Feedback_Systems:_An_Introduction_for_Scientists_and_Engineers)
21:52:45	274/274	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2029%20Jun%202025%2019:52:37%20GMT	https://fbswiki.org/downloads/fbs-examples_24Jul2020.pdf	/Users/lukaswoodtli/Development/control-systems/books/Feedback%20Systems:%20An%20Introduction%20for%20Scientists%20and%20Engineers%20-%20Murray%20-%20Astr%c3%b6m/fbswiki.org/downloads/fbs-examples_24Jul2020.19.delayed	(from https://fbswiki.org/wiki/index.php/Feedback_Systems:_An_Introduction_for_Scientists_and_Engineers)
21:53:02	192617/192617	---M--	200	added ('OK')	text/html	date:Sun,%2029%20Jun%202025%2019:52:45%20GMT	https://fbswiki.org/wiki/index.php/Cruise_control	/Users/lukaswoodtli/Development/control-systems/books/Feedback%20Systems:%20An%20Introduction%20for%20Scientists%20and%20Engineers%20-%20Murray%20-%20Astr%c3%b6m/fbswiki.org/wiki/index.php/Cruise_control.html	(from https://fbswiki.org/wiki/index.php/Feedback_Systems:_An_Introduction_for_Scientists_and_Engineers)
21:53:09	1470934/1470934	---M--	200	added ('OK')	application/pdf	etag:%221671d6-5ab3d31644a59%22	http://www.cds.caltech.edu/~murray/books/AM08/pdf/fbs-examples_24Jul2020.pdf	/Users/lukaswoodtli/Development/control-systems/books/Feedback%20Systems:%20An%20Introduction%20for%20Scientists%20and%20Engineers%20-%20Murray%20-%20Astr%c3%b6m/www.cds.caltech.edu/_murray/books/AM08/pdf/fbs-examples_24Jul2020.pdf	(from https://fbswiki.org/wiki/index.php/Feedback_Systems:_An_Introduction_for_Scientists_and_Engineers)
21:53:12	90917/90917	---M--	200	added ('OK')	text/html	date:Sun,%2029%20Jun%202025%2019:53:02%20GMT	https://fbswiki.org/wiki/index.php/Dynamic_Behavior	/Users/lukaswoodtli/Development/control-systems/books/Feedback%20Systems:%20An%20Introduction%20for%20Scientists%20and%20Engineers%20-%20Murray%20-%20Astr%c3%b6m/fbswiki.org/wiki/index.php/Dynamic_Behavior.html	(from https://fbswiki.org/wiki/index.php/Feedback_Systems:_An_Introduction_for_Scientists_and_Engineers)
21:53:21	274/274	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2029%20Jun%202025%2019:53:12%20GMT	https://fbswiki.org/downloads/fbs-dynamics_24Jul2020.pdf	/Users/lukaswoodtli/Development/control-systems/books/Feedback%20Systems:%20An%20Introduction%20for%20Scientists%20and%20Engineers%20-%20Murray%20-%20Astr%c3%b6m/fbswiki.org/downloads/fbs-dynamics_24Jul2020.1d.delayed	(from https://fbswiki.org/wiki/index.php/Feedback_Systems:_An_Introduction_for_Scientists_and_Engineers)
21:53:31	76289/76289	---M--	200	added ('OK')	text/html	date:Sun,%2029%20Jun%202025%2019:53:21%20GMT	https://fbswiki.org/wiki/index.php/Linear_Systems	/Users/lukaswoodtli/Development/control-systems/books/Feedback%20Systems:%20An%20Introduction%20for%20Scientists%20and%20Engineers%20-%20Murray%20-%20Astr%c3%b6m/fbswiki.org/wiki/index.php/Linear_Systems.html	(from https://fbswiki.org/wiki/index.php/Feedback_Systems:_An_Introduction_for_Scientists_and_Engineers)
21:56:33	1059597/1059597	---M--	200	added ('OK')	application/pdf	etag:%22102b0d-5ab3d31826604%22	http://www.cds.caltech.edu/~murray/books/AM08/pdf/fbs-linsys_24Jul2020.pdf	/Users/lukaswoodtli/Development/control-systems/books/Feedback%20Systems:%20An%20Introduction%20for%20Scientists%20and%20Engineers%20-%20Murray%20-%20Astr%c3%b6m/www.cds.caltech.edu/_murray/books/AM08/pdf/fbs-linsys_24Jul2020.pdf	(from https://fbswiki.org/wiki/index.php/Feedback_Systems:_An_Introduction_for_Scientists_and_Engineers)
21:56:43	274/274	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2029%20Jun%202025%2019:56:33%20GMT	https://fbswiki.org/downloads/fbs-linsys_24Jul2020.pdf	/Users/lukaswoodtli/Development/control-systems/books/Feedback%20Systems:%20An%20Introduction%20for%20Scientists%20and%20Engineers%20-%20Murray%20-%20Astr%c3%b6m/fbswiki.org/downloads/fbs-linsys_24Jul2020.20.delayed	(from https://fbswiki.org/wiki/index.php/Feedback_Systems:_An_Introduction_for_Scientists_and_Engineers)
21:56:53	67673/67673	---M--	200	added ('OK')	text/html	date:Sun,%2029%20Jun%202025%2019:56:43%20GMT	https://fbswiki.org/wiki/index.php/State_Feedback	/Users/lukaswoodtli/Development/control-systems/books/Feedback%20Systems:%20An%20Introduction%20for%20Scientists%20and%20Engineers%20-%20Murray%20-%20Astr%c3%b6m/fbswiki.org/wiki/index.php/State_Feedback.html	(from https://fbswiki.org/wiki/index.php/Feedback_Systems:_An_Introduction_for_Scientists_and_Engineers)
21:57:03	274/274	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2029%20Jun%202025%2019:56:55%20GMT	https://fbswiki.org/downloads/fbs-statefbk_24Jul2020.pdf	/Users/lukaswoodtli/Development/control-systems/books/Feedback%20Systems:%20An%20Introduction%20for%20Scientists%20and%20Engineers%20-%20Murray%20-%20Astr%c3%b6m/fbswiki.org/downloads/fbs-statefbk_24Jul2020.23.delayed	(from https://fbswiki.org/wiki/index.php/Feedback_Systems:_An_Introduction_for_Scientists_and_Engineers)
21:57:13	71414/71414	---M--	200	added ('OK')	text/html	date:Sun,%2029%20Jun%202025%2019:57:03%20GMT	https://fbswiki.org/wiki/index.php/Output_Feedback	/Users/lukaswoodtli/Development/control-systems/books/Feedback%20Systems:%20An%20Introduction%20for%20Scientists%20and%20Engineers%20-%20Murray%20-%20Astr%c3%b6m/fbswiki.org/wiki/index.php/Output_Feedback.html	(from https://fbswiki.org/wiki/index.php/Feedback_Systems:_An_Introduction_for_Scientists_and_Engineers)
21:58:37	1823832/1823832	---M--	200	added ('OK')	application/pdf	etag:%221bd458-5ab3d315e1c2f%22	http://www.cds.caltech.edu/~murray/books/AM08/pdf/fbs-dynamics_24Jul2020.pdf	/Users/lukaswoodtli/Development/control-systems/books/Feedback%20Systems:%20An%20Introduction%20for%20Scientists%20and%20Engineers%20-%20Murray%20-%20Astr%c3%b6m/www.cds.caltech.edu/_murray/books/AM08/pdf/fbs-dynamics_24Jul2020.pdf	(from https://fbswiki.org/wiki/index.php/Feedback_Systems:_An_Introduction_for_Scientists_and_Engineers)
21:58:45	274/274	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2029%20Jun%202025%2019:58:37%20GMT	https://fbswiki.org/downloads/fbs-outputfbk_24Jul2020.pdf	/Users/lukaswoodtli/Development/control-systems/books/Feedback%20Systems:%20An%20Introduction%20for%20Scientists%20and%20Engineers%20-%20Murray%20-%20Astr%c3%b6m/fbswiki.org/downloads/fbs-outputfbk_24Jul2020.26.delayed	(from https://fbswiki.org/wiki/index.php/Feedback_Systems:_An_Introduction_for_Scientists_and_Engineers)
21:58:51	22300/22300	---M--	200	added ('OK')	text/html	date:Sun,%2029%20Jun%202025%2019:58:45%20GMT	https://fbswiki.org/wiki/index.php/Transfer_Functions	/Users/lukaswoodtli/Development/control-systems/books/Feedback%20Systems:%20An%20Introduction%20for%20Scientists%20and%20Engineers%20-%20Murray%20-%20Astr%c3%b6m/fbswiki.org/wiki/index.php/Transfer_Functions.html	(from https://fbswiki.org/wiki/index.php/Feedback_Systems:_An_Introduction_for_Scientists_and_Engineers)
21:59:40	810328/810328	---M--	200	added ('OK')	application/pdf	etag:%22c5d58-5ab3d31ebc4e6%22	http://www.cds.caltech.edu/~murray/books/AM08/pdf/fbs-outputfbk_24Jul2020.pdf	/Users/lukaswoodtli/Development/control-systems/books/Feedback%20Systems:%20An%20Introduction%20for%20Scientists%20and%20Engineers%20-%20Murray%20-%20Astr%c3%b6m/www.cds.caltech.edu/_murray/books/AM08/pdf/fbs-outputfbk_24Jul2020.pdf	(from https://fbswiki.org/wiki/index.php/Feedback_Systems:_An_Introduction_for_Scientists_and_Engineers)
21:59:49	274/274	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2029%20Jun%202025%2019:59:40%20GMT	https://fbswiki.org/downloads/fbs-xferfcns_24Jul2020.pdf	/Users/lukaswoodtli/Development/control-systems/books/Feedback%20Systems:%20An%20Introduction%20for%20Scientists%20and%20Engineers%20-%20Murray%20-%20Astr%c3%b6m/fbswiki.org/downloads/fbs-xferfcns_24Jul2020.29.delayed	(from https://fbswiki.org/wiki/index.php/Feedback_Systems:_An_Introduction_for_Scientists_and_Engineers)
21:59:56	22335/22335	---M--	200	added ('OK')	text/html	date:Sun,%2029%20Jun%202025%2019:59:49%20GMT	https://fbswiki.org/wiki/index.php/Frequency_Domain_Analysis	/Users/lukaswoodtli/Development/control-systems/books/Feedback%20Systems:%20An%20Introduction%20for%20Scientists%20and%20Engineers%20-%20Murray%20-%20Astr%c3%b6m/fbswiki.org/wiki/index.php/Frequency_Domain_Analysis.html	(from https://fbswiki.org/wiki/index.php/Feedback_Systems:_An_Introduction_for_Scientists_and_Engineers)
22:02:29	274/274	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2029%20Jun%202025%2020:02:20%20GMT	https://fbswiki.org/downloads/fbs-loopanal_24Jul2020.pdf	/Users/lukaswoodtli/Development/control-systems/books/Feedback%20Systems:%20An%20Introduction%20for%20Scientists%20and%20Engineers%20-%20Murray%20-%20Astr%c3%b6m/fbswiki.org/downloads/fbs-loopanal_24Jul2020.2c.delayed	(from https://fbswiki.org/wiki/index.php/Feedback_Systems:_An_Introduction_for_Scientists_and_Engineers)
22:02:31	1201031/1201031	---M--	200	added ('OK')	application/pdf	etag:%22125387-5ab3d32546845%22	http://www.cds.caltech.edu/~murray/books/AM08/pdf/fbs-xferfcns_24Jul2020.pdf	/Users/lukaswoodtli/Development/control-systems/books/Feedback%20Systems:%20An%20Introduction%20for%20Scientists%20and%20Engineers%20-%20Murray%20-%20Astr%c3%b6m/www.cds.caltech.edu/_murray/books/AM08/pdf/fbs-xferfcns_24Jul2020.pdf	(from https://fbswiki.org/wiki/index.php/Feedback_Systems:_An_Introduction_for_Scientists_and_Engineers)
22:02:35	22164/22164	---M--	200	added ('OK')	text/html	date:Sun,%2029%20Jun%202025%2020:02:29%20GMT	https://fbswiki.org/wiki/index.php/PID_Control	/Users/lukaswoodtli/Development/control-systems/books/Feedback%20Systems:%20An%20Introduction%20for%20Scientists%20and%20Engineers%20-%20Murray%20-%20Astr%c3%b6m/fbswiki.org/wiki/index.php/PID_Control.html	(from https://fbswiki.org/wiki/index.php/Feedback_Systems:_An_Introduction_for_Scientists_and_Engineers)
22:02:41	908571/908571	---M--	200	added ('OK')	application/pdf	etag:%22ddd1b-5ab3d318a362e%22	http://www.cds.caltech.edu/~murray/books/AM08/pdf/fbs-loopanal_24Jul2020.pdf	/Users/lukaswoodtli/Development/control-systems/books/Feedback%20Systems:%20An%20Introduction%20for%20Scientists%20and%20Engineers%20-%20Murray%20-%20Astr%c3%b6m/www.cds.caltech.edu/_murray/books/AM08/pdf/fbs-loopanal_24Jul2020.pdf	(from https://fbswiki.org/wiki/index.php/Feedback_Systems:_An_Introduction_for_Scientists_and_Engineers)
22:02:41	274/274	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2029%20Jun%202025%2020:02:35%20GMT	https://fbswiki.org/downloads/fbs-pid_24Jul2020.pdf	/Users/lukaswoodtli/Development/control-systems/books/Feedback%20Systems:%20An%20Introduction%20for%20Scientists%20and%20Engineers%20-%20Murray%20-%20Astr%c3%b6m/fbswiki.org/downloads/fbs-pid_24Jul2020.2f.delayed	(from https://fbswiki.org/wiki/index.php/Feedback_Systems:_An_Introduction_for_Scientists_and_Engineers)
22:02:49	22380/22380	---M--	200	added ('OK')	text/html	date:Sun,%2029%20Jun%202025%2020:02:41%20GMT	https://fbswiki.org/wiki/index.php/Frequency_Domain_Design	/Users/lukaswoodtli/Development/control-systems/books/Feedback%20Systems:%20An%20Introduction%20for%20Scientists%20and%20Engineers%20-%20Murray%20-%20Astr%c3%b6m/fbswiki.org/wiki/index.php/Frequency_Domain_Design.html	(from https://fbswiki.org/wiki/index.php/Feedback_Systems:_An_Introduction_for_Scientists_and_Engineers)
22:02:57	274/274	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2029%20Jun%202025%2020:02:49%20GMT	https://fbswiki.org/downloads/fbs-loopsyn_24Jul2020.pdf	/Users/lukaswoodtli/Development/control-systems/books/Feedback%20Systems:%20An%20Introduction%20for%20Scientists%20and%20Engineers%20-%20Murray%20-%20Astr%c3%b6m/fbswiki.org/downloads/fbs-loopsyn_24Jul2020.32.delayed	(from https://fbswiki.org/wiki/index.php/Feedback_Systems:_An_Introduction_for_Scientists_and_Engineers)
22:03:03	23750/23750	---M--	200	added ('OK')	text/html	date:Sun,%2029%20Jun%202025%2020:02:57%20GMT	https://fbswiki.org/wiki/index.php/Robust_Performance	/Users/lukaswoodtli/Development/control-systems/books/Feedback%20Systems:%20An%20Introduction%20for%20Scientists%20and%20Engineers%20-%20Murray%20-%20Astr%c3%b6m/fbswiki.org/wiki/index.php/Robust_Performance.html	(from https://fbswiki.org/wiki/index.php/Feedback_Systems:_An_Introduction_for_Scientists_and_Engineers)
22:05:28	960432/960432	---M--	200	added ('OK')	application/pdf	etag:%22ea7b0-5ab3d31ec8452%22	http://www.cds.caltech.edu/~murray/books/AM08/pdf/fbs-pid_24Jul2020.pdf	/Users/lukaswoodtli/Development/control-systems/books/Feedback%20Systems:%20An%20Introduction%20for%20Scientists%20and%20Engineers%20-%20Murray%20-%20Astr%c3%b6m/www.cds.caltech.edu/_murray/books/AM08/pdf/fbs-pid_24Jul2020.pdf	(from https://fbswiki.org/wiki/index.php/Feedback_Systems:_An_Introduction_for_Scientists_and_Engineers)
22:05:37	274/274	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2029%20Jun%202025%2020:05:28%20GMT	https://fbswiki.org/downloads/fbs-robperf_24Jul2020.pdf	/Users/lukaswoodtli/Development/control-systems/books/Feedback%20Systems:%20An%20Introduction%20for%20Scientists%20and%20Engineers%20-%20Murray%20-%20Astr%c3%b6m/fbswiki.org/downloads/fbs-robperf_24Jul2020.35.delayed	(from https://fbswiki.org/wiki/index.php/Feedback_Systems:_An_Introduction_for_Scientists_and_Engineers)
22:05:44	23935/23935	---M--	200	added ('OK')	text/html	date:Sun,%2029%20Jun%202025%2020:05:37%20GMT	https://fbswiki.org/wiki/index.php/Fundamental_Limits	/Users/lukaswoodtli/Development/control-systems/books/Feedback%20Systems:%20An%20Introduction%20for%20Scientists%20and%20Engineers%20-%20Murray%20-%20Astr%c3%b6m/fbswiki.org/wiki/index.php/Fundamental_Limits.html	(from https://fbswiki.org/wiki/index.php/Feedback_Systems:_An_Introduction_for_Scientists_and_Engineers)
22:07:11	1473028/1473028	---M--	200	added ('OK')	application/pdf	etag:%22167a04-5ab3d318f5ab2%22	http://www.cds.caltech.edu/~murray/books/AM08/pdf/fbs-loopsyn_24Jul2020.pdf	/Users/lukaswoodtli/Development/control-systems/books/Feedback%20Systems:%20An%20Introduction%20for%20Scientists%20and%20Engineers%20-%20Murray%20-%20Astr%c3%b6m/www.cds.caltech.edu/_murray/books/AM08/pdf/fbs-loopsyn_24Jul2020.pdf	(from https://fbswiki.org/wiki/index.php/Feedback_Systems:_An_Introduction_for_Scientists_and_Engineers)
22:07:19	274/274	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2029%20Jun%202025%2020:07:11%20GMT	https://fbswiki.org/downloads/fbs-limits_24Jul2020.pdf	/Users/lukaswoodtli/Development/control-systems/books/Feedback%20Systems:%20An%20Introduction%20for%20Scientists%20and%20Engineers%20-%20Murray%20-%20Astr%c3%b6m/fbswiki.org/downloads/fbs-limits_24Jul2020.38.delayed	(from https://fbswiki.org/wiki/index.php/Feedback_Systems:_An_Introduction_for_Scientists_and_Engineers)
22:07:26	22898/22898	---M--	200	added ('OK')	text/html	date:Sun,%2029%20Jun%202025%2020:07:19%20GMT	https://fbswiki.org/wiki/index.php/Architecture_and_System_Design	/Users/lukaswoodtli/Development/control-systems/books/Feedback%20Systems:%20An%20Introduction%20for%20Scientists%20and%20Engineers%20-%20Murray%20-%20Astr%c3%b6m/fbswiki.org/wiki/index.php/Architecture_and_System_Design.html	(from https://fbswiki.org/wiki/index.php/Feedback_Systems:_An_Introduction_for_Scientists_and_Engineers)
